Date, Time, Analog0(v), Analog8(v), Temperature(C), Pressure(hPa), Humidity(%), M32JM pressure sensor Pressure (psi), M32JM temperature (C)
2021-07-16, 11:17:16, 3.852, 5.192, 26.82, 1008.3, 50.825676, 0.04, 27.73
2021-07-16, 11:17:26, 3.856, 5.192, 26.83, 1008.4, 50.814187, 0.04, 27.73
2021-07-16, 11:17:36, 3.856, 5.184, 26.83, 1008.3, 50.831745, 0.04, 27.73
2021-07-16, 11:17:46, 3.856, 5.184, 26.84, 1008.4, 50.820255, 0.05, 27.73
2021-07-16, 11:17:56, 3.860, 5.192, 26.84, 1008.4, 50.790991, 0.05, 27.73
2021-07-16, 11:18:06, 3.852, 5.184, 26.85, 1008.4, 50.802804, 0.04, 27.73
2021-07-16, 11:18:16, 3.860, 5.192, 26.84, 1008.3, 50.790991, 0.04, 27.73
2021-07-16, 11:18:26, 3.852, 5.184, 26.86, 1008.4, 50.791313, 0.05, 27.73
2021-07-16, 11:18:36, 3.860, 5.184, 26.87, 1008.3, 50.768223, 0.05, 27.73
2021-07-16, 11:18:46, 3.852, 5.184, 26.87, 1008.4, 50.814941, 0.04, 27.73
2021-07-16, 11:18:56, 3.856, 5.184, 26.87, 1008.3, 50.779929, 0.04, 27.73
2021-07-16, 11:19:06, 3.844, 5.192, 26.87, 1008.4, 50.791636, 0.05, 27.73
2021-07-16, 11:19:16, 3.856, 5.184, 26.88, 1008.3, 50.791743, 0.05, 27.73
2021-07-16, 11:19:25, 3.860, 5.184, 26.88, 1008.4, 50.791851, 0.04, 27.83
2021-07-16, 11:19:35, 3.856, 5.184, 26.90, 1008.3, 50.786319, 0.04, 27.83
2021-07-16, 11:19:45, 3.852, 5.184, 26.89, 1008.3, 50.768651, 0.04, 27.83
2021-07-16, 11:19:55, 3.856, 5.184, 26.90, 1008.4, 50.774612, 0.04, 27.83
2021-07-16, 11:20:05, 3.856, 5.184, 26.90, 1008.3, 50.757051, 0.05, 27.83
2021-07-16, 11:20:15, 3.864, 5.184, 26.90, 1008.4, 50.780466, 0.05, 27.83
2021-07-16, 11:20:25, 3.852, 5.176, 26.90, 1008.4, 50.768865, 0.03, 27.83
2021-07-16, 11:20:35, 3.856, 5.192, 26.91, 1008.3, 50.763119, 0.03, 27.83
2021-07-16, 11:20:45, 3.856, 5.192, 26.92, 1008.4, 50.757479, 0.03, 27.83
2021-07-16, 11:20:55, 3.856, 5.192, 26.91, 1008.4, 50.739810, 0.03, 27.83
2021-07-16, 11:21:05, 3.860, 5.176, 26.92, 1008.4, 50.763440, 0.03, 27.83
2021-07-16, 11:21:15, 3.860, 5.192, 26.93, 1008.3, 50.745984, 0.03, 27.83
2021-07-16, 11:21:25, 3.856, 5.184, 26.93, 1008.4, 50.769401, 0.04, 27.83
2021-07-16, 11:21:35, 3.856, 5.192, 26.93, 1008.4, 50.763547, 0.04, 27.83
2021-07-16, 11:21:45, 3.856, 5.184, 26.93, 1008.4, 50.769508, 0.03, 27.83
2021-07-16, 11:21:55, 3.848, 5.184, 26.93, 1008.4, 50.769508, 0.03, 27.83
2021-07-16, 11:22:04, 3.856, 5.184, 26.94, 1008.4, 50.746198, 0.03, 27.83
2021-07-16, 11:22:14, 3.852, 5.184, 26.95, 1008.3, 50.758013, 0.03, 27.83
2021-07-16, 11:22:24, 3.852, 5.184, 26.96, 1008.4, 50.740664, 0.03, 27.83
2021-07-16, 11:22:34, 3.852, 5.192, 26.96, 1008.4, 50.758227, 0.03, 27.83
2021-07-16, 11:22:44, 3.856, 5.176, 26.97, 1008.3, 50.764295, 0.03, 27.83
2021-07-16, 11:22:54, 3.852, 5.184, 26.97, 1008.4, 50.746838, 0.03, 27.83
2021-07-16, 11:23:04, 3.852, 5.184, 26.97, 1008.3, 50.723313, 0.03, 27.83
2021-07-16, 11:23:14, 3.864, 5.184, 26.97, 1008.3, 50.729168, 0.03, 27.83
2021-07-16, 11:23:24, 3.852, 5.184, 26.98, 1008.4, 50.735236, 0.04, 27.83
2021-07-16, 11:23:34, 3.856, 5.184, 26.98, 1008.3, 50.729381, 0.04, 27.83
2021-07-16, 11:23:44, 3.860, 5.184, 26.99, 1008.3, 50.712029, 0.05, 27.83
2021-07-16, 11:23:54, 3.856, 5.184, 26.99, 1008.2, 50.735449, 0.05, 27.83
2021-07-16, 11:24:04, 3.852, 5.184, 27.00, 1008.3, 50.724058, 0.04, 27.83
2021-07-16, 11:24:14, 3.856, 5.184, 26.99, 1008.3, 50.700319, 0.04, 27.83
2021-07-16, 11:24:24, 3.860, 5.192, 27.00, 1008.3, 50.700638, 0.04, 27.93
2021-07-16, 11:24:34, 3.860, 5.184, 27.01, 1008.2, 50.706599, 0.04, 27.93
2021-07-16, 11:24:43, 3.860, 5.192, 27.01, 1008.3, 50.700744, 0.05, 27.93
2021-07-16, 11:24:53, 3.856, 5.184, 27.02, 1008.4, 50.712773, 0.05, 27.93
2021-07-16, 11:25:03, 3.852, 5.192, 27.01, 1008.3, 50.694995, 0.03, 27.93
2021-07-16, 11:25:13, 3.856, 5.192, 27.03, 1008.3, 50.712879, 0.03, 27.93
2021-07-16, 11:25:23, 3.856, 5.184, 27.02, 1008.3, 50.747798, 0.04, 27.93
2021-07-16, 11:25:33, 3.856, 5.184, 27.03, 1008.3, 50.712879, 0.04, 27.93
2021-07-16, 11:25:43, 3.856, 5.184, 27.04, 1008.3, 50.724802, 0.04, 27.93
2021-07-16, 11:25:53, 3.852, 5.184, 27.03, 1008.3, 50.701274, 0.04, 27.93
2021-07-16, 11:26:03, 3.852, 5.184, 27.04, 1008.3, 50.713091, 0.04, 27.93
2021-07-16, 11:26:13, 3.848, 5.184, 27.04, 1008.3, 50.689669, 0.04, 27.93
2021-07-16, 11:26:23, 3.856, 5.192, 27.04, 1008.3, 50.677958, 0.04, 27.93
2021-07-16, 11:26:33, 3.860, 5.184, 27.05, 1008.4, 50.672419, 0.04, 27.93
2021-07-16, 11:26:43, 3.852, 5.184, 27.05, 1008.3, 50.654746, 0.04, 27.93
2021-07-16, 11:26:53, 3.852, 5.192, 27.04, 1008.3, 50.677958, 0.04, 27.93
2021-07-16, 11:27:03, 3.856, 5.184, 27.04, 1008.3, 50.420300, 0.03, 27.93
2021-07-16, 11:27:13, 3.856, 5.184, 27.02, 1008.4, 50.197361, 0.03, 27.93
2021-07-16, 11:27:22, 3.856, 5.184, 27.01, 1008.4, 50.542754, 0.03, 27.93
2021-07-16, 11:27:32, 3.856, 5.184, 27.01, 1008.4, 50.361126, 0.03, 27.93
2021-07-16, 11:27:42, 3.856, 5.192, 26.99, 1008.3, 50.267028, 0.04, 27.93
2021-07-16, 11:27:52, 3.848, 5.184, 26.98, 1008.3, 50.079444, 0.04, 27.93
2021-07-16, 11:28:02, 3.864, 5.192, 26.95, 1008.3, 49.950027, 0.03, 28.03
2021-07-16, 11:28:12, 3.856, 5.184, 26.95, 1008.3, 49.791920, 0.03, 28.03
2021-07-16, 11:28:22, 3.852, 5.184, 26.90, 1008.4, 49.931680, 0.04, 28.03
2021-07-16, 11:28:32, 3.860, 5.192, 26.87, 1008.3, 49.632488, 0.04, 28.03
2021-07-16, 11:28:42, 3.852, 5.176, 26.83, 1008.3, 49.666863, 0.03, 28.03
2021-07-16, 11:28:52, 3.848, 5.192, 26.79, 1008.3, 49.806506, 0.03, 28.03
2021-07-16, 11:29:02, 3.852, 5.192, 26.75, 1008.4, 50.098487, 0.02, 28.03
2021-07-16, 11:29:12, 3.852, 5.184, 26.71, 1008.3, 49.787500, 0.02, 28.03
2021-07-16, 11:29:22, 3.852, 5.192, 26.70, 1008.3, 49.840079, 0.04, 27.93
2021-07-16, 11:29:32, 3.856, 5.184, 26.68, 1008.3, 49.757660, 0.04, 27.93
2021-07-16, 11:29:42, 3.856, 5.184, 26.65, 1008.3, 49.581515, 0.04, 27.93
2021-07-16, 11:29:52, 3.856, 5.192, 26.62, 1008.3, 50.084286, 0.04, 27.93
2021-07-16, 11:30:01, 3.852, 5.184, 26.58, 1008.3, 49.837846, 0.04, 27.93
2021-07-16, 11:30:11, 3.856, 5.192, 26.56, 1008.3, 49.615116, 0.04, 27.93
2021-07-16, 11:30:21, 3.852, 5.184, 26.52, 1008.3, 49.772324, 0.05, 27.93
2021-07-16, 11:30:31, 3.852, 5.184, 26.49, 1008.4, 49.625490, 0.05, 27.93
2021-07-16, 11:30:41, 3.856, 5.184, 26.46, 1008.4, 49.946650, 0.05, 27.93
2021-07-16, 11:30:51, 3.844, 5.184, 26.43, 1008.3, 49.752940, 0.05, 27.93
2021-07-16, 11:31:01, 3.844, 5.184, 26.39, 1008.4, 49.799150, 0.04, 27.83
2021-07-16, 11:31:11, 3.856, 5.184, 26.36, 1008.4, 49.564530, 0.04, 27.83
2021-07-16, 11:31:21, 3.856, 5.184, 26.32, 1008.4, 49.470295, 0.04, 27.83
2021-07-16, 11:31:31, 3.852, 5.184, 26.28, 1008.4, 49.451909, 0.04, 27.83
2021-07-16, 11:31:41, 3.856, 5.176, 26.26, 1008.4, 50.007005, 0.03, 27.83
2021-07-16, 11:31:51, 3.848, 5.184, 26.22, 1008.3, 49.679004, 0.03, 27.83
2021-07-16, 11:32:01, 3.852, 5.192, 26.21, 1008.4, 49.737180, 0.05, 27.83
2021-07-16, 11:32:11, 3.848, 5.184, 26.18, 1008.4, 49.736696, 0.05, 27.83
2021-07-16, 11:32:21, 3.852, 5.184, 26.15, 1008.4, 49.741862, 0.05, 27.73
2021-07-16, 11:32:31, 3.836, 5.184, 26.11, 1008.4, 50.331492, 0.05, 27.73
2021-07-16, 11:32:40, 3.852, 5.184, 26.10, 1008.4, 51.061594, 0.04, 27.73
2021-07-16, 11:32:50, 3.848, 5.184, 26.08, 1008.4, 51.575357, 0.04, 27.73
2021-07-16, 11:33:00, 3.852, 5.184, 26.09, 1008.4, 52.036935, 0.06, 27.73
2021-07-16, 11:33:10, 3.856, 5.184, 26.07, 1008.4, 52.141695, 0.06, 27.73
2021-07-16, 11:33:20, 3.852, 5.184, 26.09, 1008.5, 52.416571, 0.03, 27.64
2021-07-16, 11:33:30, 3.856, 5.192, 26.09, 1008.4, 52.416698, 0.03, 27.64
2021-07-16, 11:33:40, 3.852, 5.184, 26.11, 1008.4, 52.352963, 0.04, 27.64
2021-07-16, 11:33:50, 3.844, 5.184, 26.12, 1008.3, 52.557639, 0.04, 27.64
2021-07-16, 11:34:00, 3.848, 5.184, 26.15, 1008.4, 52.307250, 0.04, 27.64
2021-07-16, 11:34:10, 3.844, 5.192, 26.16, 1008.4, 52.289978, 0.04, 27.64
2021-07-16, 11:34:20, 3.844, 5.184, 26.19, 1008.4, 52.238158, 0.04, 27.54
2021-07-16, 11:34:30, 3.848, 5.176, 26.20, 1008.4, 52.144811, 0.04, 27.54
2021-07-16, 11:34:40, 3.848, 5.192, 26.22, 1008.4, 52.361472, 0.05, 27.54
2021-07-16, 11:34:50, 3.848, 5.192, 26.22, 1008.4, 52.285650, 0.05, 27.54
2021-07-16, 11:35:00, 3.852, 5.192, 26.25, 1008.4, 52.181112, 0.03, 27.54
2021-07-16, 11:35:10, 3.844, 5.192, 26.26, 1008.4, 52.181237, 0.03, 27.54
2021-07-16, 11:35:19, 3.844, 5.184, 26.27, 1008.4, 52.134866, 0.04, 27.54
2021-07-16, 11:35:29, 3.848, 5.184, 26.28, 1008.4, 52.053308, 0.04, 27.54
2021-07-16, 11:35:39, 3.852, 5.192, 26.29, 1008.4, 52.030058, 0.03, 27.54
2021-07-16, 11:35:49, 3.852, 5.184, 26.30, 1008.4, 52.006929, 0.03, 27.54
2021-07-16, 11:35:59, 3.848, 5.176, 26.32, 1008.4, 51.808720, 0.03, 27.44
2021-07-16, 11:36:09, 3.856, 5.184, 26.32, 1008.4, 51.878972, 0.03, 27.44
2021-07-16, 11:36:19, 3.852, 5.184, 26.33, 1008.4, 51.820649, 0.03, 27.54
2021-07-16, 11:36:29, 3.856, 5.184, 26.33, 1008.4, 51.838303, 0.03, 27.54
2021-07-16, 11:36:39, 3.856, 5.184, 26.34, 1008.4, 51.774134, 0.03, 27.44
2021-07-16, 11:36:49, 3.848, 5.184, 26.35, 1008.4, 51.639942, 0.03, 27.44
2021-07-16, 11:36:59, 3.852, 5.184, 26.36, 1008.4, 51.499893, 0.03, 27.44
2021-07-16, 11:37:09, 3.852, 5.184, 26.37, 1008.4, 51.476744, 0.03, 27.44
2021-07-16, 11:37:19, 3.852, 5.184, 26.37, 1008.4, 51.447517, 0.05, 27.44
2021-07-16, 11:37:29, 3.856, 5.184, 26.38, 1008.4, 51.377600, 0.05, 27.44
2021-07-16, 11:37:39, 3.856, 5.184, 26.38, 1008.4, 51.307449, 0.03, 27.44
2021-07-16, 11:37:49, 3.852, 5.184, 26.39, 1008.4, 51.278447, 0.03, 27.44
2021-07-16, 11:37:58, 3.856, 5.184, 26.39, 1008.3, 51.284294, 0.04, 27.44
2021-07-16, 11:38:08, 3.852, 5.184, 26.41, 1008.3, 51.273057, 0.04, 27.44
2021-07-16, 11:38:18, 3.856, 5.192, 26.42, 1008.4, 51.343443, 0.03, 27.54
2021-07-16, 11:38:28, 3.852, 5.184, 26.43, 1008.3, 51.425408, 0.03, 27.54
2021-07-16, 11:38:38, 3.852, 5.184, 26.44, 1008.3, 51.355481, 0.04, 27.54
2021-07-16, 11:38:48, 3.848, 5.176, 26.44, 1008.3, 51.302975, 0.04, 27.54
2021-07-16, 11:38:58, 3.848, 5.184, 26.45, 1008.3, 51.256428, 0.04, 27.54
2021-07-16, 11:39:08, 3.856, 5.176, 26.45, 1008.4, 51.244734, 0.04, 27.54
2021-07-16, 11:39:18, 3.856, 5.184, 26.46, 1008.3, 51.233267, 0.03, 27.54
2021-07-16, 11:39:28, 3.852, 5.176, 26.47, 1008.2, 51.227533, 0.03, 27.54
2021-07-16, 11:39:38, 3.852, 5.192, 26.47, 1008.3, 51.192450, 0.05, 27.54
2021-07-16, 11:39:48, 3.848, 5.184, 26.48, 1008.4, 51.192789, 0.05, 27.54
2021-07-16, 11:39:58, 3.856, 5.184, 26.49, 1008.3, 51.169511, 0.04, 27.54
2021-07-16, 11:40:08, 3.852, 5.184, 26.49, 1008.3, 51.157816, 0.04, 27.54
2021-07-16, 11:40:18, 3.852, 5.184, 26.51, 1008.3, 51.146570, 0.04, 27.54
2021-07-16, 11:40:28, 3.844, 5.184, 26.50, 1008.3, 51.146458, 0.04, 27.54
2021-07-16, 11:40:37, 3.856, 5.184, 26.51, 1008.3, 51.129139, 0.04, 27.54
2021-07-16, 11:40:47, 3.856, 5.192, 26.52, 1008.3, 51.100010, 0.04, 27.54
2021-07-16, 11:40:57, 3.848, 5.184, 26.53, 1008.3, 51.071104, 0.05, 27.54
2021-07-16, 11:41:07, 3.856, 5.184, 26.53, 1008.3, 51.082801, 0.05, 27.54
2021-07-16, 11:41:17, 3.864, 5.184, 26.54, 1008.2, 51.071327, 0.05, 27.54
2021-07-16, 11:41:27, 3.852, 5.184, 26.54, 1008.3, 51.053781, 0.05, 27.54
2021-07-16, 11:41:37, 3.856, 5.184, 26.55, 1008.2, 51.030609, 0.04, 27.54
2021-07-16, 11:41:47, 3.848, 5.152, 26.56, 1008.3, 51.007435, 0.04, 27.54
2021-07-16, 11:41:57, 3.856, 5.184, 26.56, 1008.3, 50.960534, 0.04, 27.54
2021-07-16, 11:42:07, 3.852, 5.184, 26.57, 1008.2, 50.949166, 0.04, 27.54
2021-07-16, 11:42:17, 3.848, 5.184, 26.58, 1008.3, 50.960974, 0.05, 27.54
2021-07-16, 11:42:27, 3.856, 5.184, 26.60, 1008.3, 50.949605, 0.05, 27.54
2021-07-16, 11:42:37, 3.856, 5.184, 26.60, 1008.2, 50.961304, 0.05, 27.54
2021-07-16, 11:42:47, 3.856, 5.184, 26.60, 1008.2, 50.967154, 0.05, 27.54
2021-07-16, 11:42:57, 3.852, 5.184, 26.61, 1008.3, 50.949825, 0.06, 27.54
2021-07-16, 11:43:07, 3.848, 5.184, 26.62, 1008.2, 50.897398, 0.06, 27.54
2021-07-16, 11:43:16, 3.852, 5.184, 26.62, 1008.3, 50.909206, 0.04, 27.64
2021-07-16, 11:43:26, 3.852, 5.184, 26.62, 1008.3, 50.856558, 0.04, 27.64
2021-07-16, 11:43:36, 3.852, 5.184, 26.63, 1008.2, 50.844967, 0.05, 27.64
2021-07-16, 11:43:46, 3.852, 5.184, 26.63, 1008.2, 50.868367, 0.05, 27.64
2021-07-16, 11:43:56, 3.856, 5.184, 26.65, 1008.3, 50.868802, 0.05, 27.64
2021-07-16, 11:44:06, 3.856, 5.192, 26.66, 1008.3, 50.834026, 0.05, 27.64
2021-07-16, 11:44:16, 3.856, 5.184, 26.66, 1008.3, 50.798815, 0.04, 27.64
2021-07-16, 11:44:26, 3.852, 5.184, 26.67, 1008.2, 50.828284, 0.04, 27.64
2021-07-16, 11:44:36, 3.852, 5.176, 26.66, 1008.2, 50.834026, 0.04, 27.64
2021-07-16, 11:44:46, 3.852, 5.192, 26.68, 1008.2, 50.810948, 0.04, 27.64
2021-07-16, 11:44:56, 3.856, 5.184, 26.68, 1008.2, 50.799355, 0.04, 27.64
2021-07-16, 11:45:06, 3.856, 5.184, 26.68, 1008.2, 50.775844, 0.04, 27.64
2021-07-16, 11:45:16, 3.856, 5.184, 26.69, 1008.3, 50.787869, 0.05, 27.64
2021-07-16, 11:45:26, 3.856, 5.184, 26.69, 1008.2, 50.787869, 0.05, 27.64
2021-07-16, 11:45:36, 3.852, 5.184, 26.71, 1008.2, 50.770639, 0.03, 27.64
2021-07-16, 11:45:46, 3.852, 5.184, 26.71, 1008.2, 50.753193, 0.03, 27.64
2021-07-16, 11:45:56, 3.856, 5.184, 26.71, 1008.2, 50.753193, 0.04, 27.64
2021-07-16, 11:46:05, 3.852, 5.184, 26.73, 1008.2, 50.730109, 0.04, 27.64
2021-07-16, 11:46:15, 3.848, 5.192, 26.73, 1008.2, 50.730109, 0.05, 27.73
2021-07-16, 11:46:25, 3.852, 5.184, 26.75, 1008.2, 50.730537, 0.05, 27.73
2021-07-16, 11:46:35, 3.856, 5.192, 26.76, 1008.3, 50.730751, 0.06, 27.73
2021-07-16, 11:46:45, 3.856, 5.184, 26.75, 1008.3, 50.707130, 0.06, 27.73
2021-07-16, 11:46:55, 3.856, 5.184, 26.76, 1008.2, 50.695639, 0.04, 27.73
2021-07-16, 11:47:05, 3.852, 5.176, 26.76, 1008.2, 50.713195, 0.04, 27.73
2021-07-16, 11:47:15, 3.860, 5.184, 26.78, 1008.2, 50.701811, 0.04, 27.73
2021-07-16, 11:47:25, 3.852, 5.184, 26.79, 1008.2, 50.672763, 0.04, 27.73
2021-07-16, 11:47:35, 3.856, 5.176, 26.78, 1008.2, 50.655100, 0.04, 27.73
2021-07-16, 11:47:45, 3.856, 5.184, 26.79, 1008.3, 50.655312, 0.04, 27.73
2021-07-16, 11:47:55, 3.856, 5.184, 26.80, 1008.2, 50.637966, 0.05, 27.73
2021-07-16, 11:48:05, 3.848, 5.192, 26.82, 1008.2, 50.632537, 0.05, 27.73
2021-07-16, 11:48:15, 3.856, 5.184, 26.81, 1008.2, 50.620620, 0.04, 27.73
2021-07-16, 11:48:25, 3.852, 5.176, 26.82, 1008.2, 50.614873, 0.04, 27.73
2021-07-16, 11:48:35, 3.852, 5.192, 26.83, 1008.2, 50.609336, 0.05, 27.73
2021-07-16, 11:48:44, 3.856, 5.184, 26.83, 1008.3, 50.591777, 0.05, 27.73
2021-07-16, 11:48:54, 3.856, 5.184, 26.84, 1008.2, 50.556763, 0.04, 27.73
2021-07-16, 11:49:04, 3.856, 5.184, 26.83, 1008.2, 50.521539, 0.04, 27.73
2021-07-16, 11:49:14, 3.852, 5.184, 26.84, 1008.2, 50.574428, 0.04, 27.73
2021-07-16, 11:49:24, 3.856, 5.184, 26.85, 1008.2, 50.592198, 0.04, 27.73
2021-07-16, 11:49:34, 3.852, 5.176, 26.86, 1008.2, 50.580701, 0.04, 27.73
2021-07-16, 11:49:44, 3.856, 5.184, 26.87, 1008.2, 50.557392, 0.04, 27.73
2021-07-16, 11:49:54, 3.856, 5.184, 26.87, 1008.2, 50.545685, 0.04, 27.83
2021-07-16, 11:50:04, 3.852, 5.184, 26.87, 1008.2, 50.563350, 0.04, 27.83
2021-07-16, 11:50:14, 3.852, 5.184, 26.88, 1008.2, 50.563560, 0.05, 27.83
2021-07-16, 11:50:24, 3.864, 5.184, 26.88, 1008.2, 50.540145, 0.05, 27.83
2021-07-16, 11:50:34, 3.852, 5.184, 26.88, 1008.2, 50.534291, 0.05, 27.83
2021-07-16, 11:50:44, 3.856, 5.192, 26.89, 1008.2, 50.581226, 0.05, 27.83
2021-07-16, 11:50:54, 3.856, 5.192, 26.89, 1008.1, 50.592934, 0.05, 27.83
2021-07-16, 11:51:04, 3.860, 5.184, 26.90, 1008.2, 50.628268, 0.05, 27.83
2021-07-16, 11:51:14, 3.864, 5.192, 26.90, 1008.2, 50.616665, 0.03, 27.83
2021-07-16, 11:51:23, 3.852, 5.184, 26.90, 1008.2, 50.622519, 0.03, 27.83
2021-07-16, 11:51:33, 3.844, 5.184, 26.91, 1008.2, 50.622730, 0.04, 27.83
2021-07-16, 11:51:43, 3.852, 5.184, 26.91, 1008.2, 50.570043, 0.04, 27.83
2021-07-16, 11:51:53, 3.852, 5.192, 26.91, 1008.2, 50.570043, 0.03, 27.83
2021-07-16, 11:52:03, 3.864, 5.192, 26.92, 1008.1, 50.546835, 0.03, 27.83
2021-07-16, 11:52:13, 3.848, 5.184, 26.93, 1008.2, 50.558753, 0.03, 27.83
2021-07-16, 11:52:23, 3.852, 5.184, 26.93, 1008.2, 50.564607, 0.03, 27.83
2021-07-16, 11:52:33, 3.852, 5.184, 26.95, 1008.2, 50.541398, 0.03, 27.83
2021-07-16, 11:52:43, 3.864, 5.184, 26.95, 1008.2, 50.541398, 0.03, 27.83
2021-07-16, 11:52:53, 3.852, 5.184, 26.95, 1008.2, 50.535543, 0.03, 27.83
2021-07-16, 11:53:03, 3.852, 5.184, 26.96, 1008.2, 50.547462, 0.03, 27.83
2021-07-16, 11:53:13, 3.856, 5.184, 26.96, 1008.2, 50.500623, 0.04, 27.83
2021-07-16, 11:53:23, 3.856, 5.184, 26.96, 1008.2, 50.477307, 0.04, 27.83
2021-07-16, 11:53:33, 3.856, 5.184, 26.96, 1008.2, 50.477307, 0.05, 27.83
2021-07-16, 11:53:43, 3.856, 5.184, 26.97, 1008.2, 50.465701, 0.05, 27.83
2021-07-16, 11:53:53, 3.864, 5.184, 26.97, 1008.2, 50.442384, 0.04, 27.83
2021-07-16, 11:54:02, 3.856, 5.184, 26.98, 1008.3, 50.430777, 0.04, 27.83
2021-07-16, 11:54:12, 3.844, 5.192, 26.98, 1008.2, 50.448446, 0.04, 27.93
2021-07-16, 11:54:22, 3.852, 5.192, 26.98, 1008.2, 50.413211, 0.04, 27.93
2021-07-16, 11:54:32, 3.844, 5.192, 26.99, 1008.2, 50.407561, 0.04, 27.93
2021-07-16, 11:54:42, 3.852, 5.184, 26.99, 1008.2, 50.407561, 0.04, 27.93
2021-07-16, 11:54:52, 3.852, 5.192, 27.00, 1008.2, 50.401911, 0.04, 27.93
2021-07-16, 11:55:02, 3.864, 5.184, 27.01, 1008.2, 50.407972, 0.04, 27.93
2021-07-16, 11:55:12, 3.852, 5.184, 27.01, 1008.2, 50.384652, 0.04, 27.93
2021-07-16, 11:55:22, 3.852, 5.192, 27.01, 1008.2, 50.396261, 0.04, 27.93
2021-07-16, 11:55:32, 3.856, 5.184, 27.02, 1008.2, 50.402322, 0.05, 27.93
2021-07-16, 11:55:42, 3.860, 5.184, 27.02, 1008.2, 50.396466, 0.05, 27.93
2021-07-16, 11:55:52, 3.856, 5.184, 27.02, 1008.2, 50.384857, 0.04, 27.93
2021-07-16, 11:56:02, 3.852, 5.192, 27.03, 1008.1, 50.396774, 0.04, 27.93
2021-07-16, 11:56:12, 3.852, 5.184, 27.03, 1008.1, 50.408486, 0.05, 27.93
2021-07-16, 11:56:22, 3.852, 5.184, 27.04, 1008.1, 50.385164, 0.05, 27.93
2021-07-16, 11:56:32, 3.848, 5.184, 27.04, 1008.1, 50.402732, 0.03, 27.93
2021-07-16, 11:56:41, 3.852, 5.176, 27.05, 1008.2, 50.397081, 0.03, 27.93
2021-07-16, 11:56:51, 3.856, 5.184, 27.05, 1008.1, 50.402937, 0.03, 27.93
2021-07-16, 11:57:01, 3.856, 5.184, 27.06, 1008.1, 50.403143, 0.03, 27.93
2021-07-16, 11:57:11, 3.852, 5.184, 27.06, 1008.1, 50.397286, 0.02, 28.03
2021-07-16, 11:57:21, 3.852, 5.192, 27.08, 1008.2, 50.397696, 0.02, 28.03
2021-07-16, 11:57:31, 3.852, 5.184, 27.08, 1008.1, 50.385983, 0.02, 28.03
2021-07-16, 11:57:41, 3.852, 5.176, 27.08, 1008.1, 50.403553, 0.02, 28.03
2021-07-16, 11:57:51, 3.848, 5.184, 27.08, 1008.2, 50.386085, 0.04, 28.03
2021-07-16, 11:58:01, 3.856, 5.192, 27.09, 1008.2, 50.374474, 0.04, 28.03
2021-07-16, 11:58:11, 3.852, 5.184, 27.09, 1008.1, 50.374576, 0.03, 28.03
2021-07-16, 11:58:21, 3.860, 5.184, 27.10, 1008.1, 50.380535, 0.03, 28.03
2021-07-16, 11:58:31, 3.856, 5.184, 27.10, 1008.2, 50.357107, 0.04, 28.03
2021-07-16, 11:58:41, 3.860, 5.192, 27.11, 1008.1, 50.421739, 0.04, 28.03
2021-07-16, 11:58:51, 3.852, 5.184, 27.11, 1008.2, 50.398311, 0.04, 28.03
2021-07-16, 11:59:01, 3.852, 5.176, 27.11, 1008.1, 50.415882, 0.04, 28.03
2021-07-16, 11:59:11, 3.856, 5.184, 27.11, 1008.2, 50.374984, 0.04, 28.03
2021-07-16, 11:59:20, 3.848, 5.184, 27.12, 1008.1, 50.375087, 0.04, 28.03
2021-07-16, 11:59:30, 3.856, 5.192, 27.12, 1008.1, 50.363372, 0.04, 28.03
2021-07-16, 11:59:40, 3.856, 5.184, 27.13, 1008.1, 50.328432, 0.04, 28.03
2021-07-16, 11:59:50, 3.856, 5.184, 27.13, 1008.1, 50.351861, 0.03, 28.03
2021-07-16, 12:00:00, 3.860, 5.184, 27.13, 1008.1, 50.340146, 0.03, 28.03
2021-07-16, 12:00:10, 3.856, 5.184, 27.14, 1008.2, 50.340350, 0.04, 28.03
2021-07-16, 12:00:20, 3.852, 5.184, 27.15, 1008.2, 50.293691, 0.04, 28.03
2021-07-16, 12:00:30, 3.856, 5.192, 27.14, 1008.2, 50.275916, 0.04, 28.12
2021-07-16, 12:00:40, 3.856, 5.184, 27.15, 1008.2, 50.276017, 0.04, 28.12
2021-07-16, 12:00:50, 3.852, 5.184, 27.16, 1008.2, 50.252888, 0.03, 28.12
2021-07-16, 12:01:00, 3.852, 5.184, 27.16, 1008.2, 50.235314, 0.03, 28.12
2021-07-16, 12:01:10, 3.852, 5.184, 27.17, 1008.2, 50.247231, 0.05, 28.12
2021-07-16, 12:01:20, 3.860, 5.192, 27.15, 1008.2, 50.129670, 0.05, 28.12
2021-07-16, 12:01:30, 3.856, 5.184, 27.14, 1008.2, 49.889289, 0.04, 28.12
2021-07-16, 12:01:40, 3.856, 5.184, 27.14, 1008.2, 49.795554, 0.04, 28.12
2021-07-16, 12:01:50, 3.856, 5.184, 27.13, 1008.0, 49.701628, 0.03, 28.12
2021-07-16, 12:01:59, 3.860, 5.192, 27.11, 1008.1, 49.812651, 0.03, 28.12
2021-07-16, 12:02:09, 3.856, 5.184, 27.11, 1008.1, 49.836084, 0.03, 28.12
2021-07-16, 12:02:19, 3.856, 5.184, 27.10, 1008.1, 49.765500, 0.03, 28.12
